cyl_ch1,cyl_ch2,hook_ch1,hook_ch2,tip_ch1,tip_ch2,palm_ch1,palm_ch2,spher_ch1,spher_ch2,lat_ch1,lat_ch2,target
0.123201,0.202185,0.607732,0.023631,0.148703,0.227693,0.199706,0.304216,-0.05531,-0.052892,-0.004307,0.15117,0
0.046696,0.253201,-1.534405,-0.256954,0.225208,0.253201,0.148703,0.380739,-0.080812,-0.052892,0.072198,0.227693,0
0.123201,0.125662,1.678801,0.100154,0.276211,0.176677,0.199706,0.278708,0.225208,0.023631,0.199706,0.227693,0
0.225208,0.253201,1.245273,0.508278,0.199706,0.406247,0.123201,0.176677,0.327214,-0.231447,0.25071,0.227693,0
0.148703,0.253201,-0.896864,0.253201,0.174205,0.15117,0.123201,0.176677,0.123201,0.329724,0.25071,0.355232,0
0.0977,-0.384493,-0.514339,0.074646,0.072198,-0.027385,0.174205,-0.0784,-0.284825,0.227693,0.123201,0.125662,0
0.403719,-0.30797,0.072198,0.074646,-0.080812,-0.027385,0.225208,0.15117,0.072198,0.15117,0.225208,-0.001877,0
0.735241,-0.052892,-0.106313,-0.001877,0.123201,-0.0784,-0.029808,0.074646,-0.106313,-0.129416,0.199706,0.125662,1
0.0977,0.48277,0.021195,-0.027385,0.148703,-0.001877,0.072198,0.202185,0.021195,-0.588555,0.0977,0.253201,0
-0.182818,0.406247,0.225208,0.049139,0.276211,0.253201,0.199706,0.355232,0.25071,0.457263,0.072198,0.15117,0
-0.106313,0.48277,-0.284825,0.125662,0.225208,0.304216,0.327214,0.431755,0.403719,0.839879,0.174205,0.176677,0
-0.335828,0.508278,-0.310326,0.253201,0.199706,0.176677,0.148703,-0.154923,0.429221,0.814371,0.199706,0.100154,0
-0.182818,0.355232,-0.743854,0.457263,0.123201,0.202185,0.021195,-0.052892,0.123201,0.635817,0.301713,0.227693,0
-0.080812,-0.180431,-0.05531,0.176677,0.174205,0.227693,0.072198,0.049139,0.403719,0.533786,0.072198,0.125662,0
0.301713,-0.0784,0.658736,0.278708,0.123201,0.15117,-0.004307,0.253201,0.633234,0.763355,0.0977,-0.027385,0
0.276211,0.049139,1.321778,0.355232,0.072198,0.100154,0.123201,0.125662,0.123201,0.380739,0.174205,0.074646,0
0.327214,0.355232,-2.40146,-0.690586,0.072198,-0.052892,0.021195,0.023631,-0.233821,-0.818125,-0.080812,0.100154,0
0.327214,-0.231447,4.611489,-0.0784,-0.004307,0.023631,0.072198,0.15117,-0.004307,-0.588555,0.072198,0.15117,1
-0.004307,-0.052892,1.857312,0.253201,0.174205,0.176677,-0.029808,0.049139,-0.106313,-1.175233,0.046696,0.15117,1
-0.080812,0.406247,0.046696,0.737848,0.276211,0.202185,0.0977,0.202185,-0.488838,-0.103908,0.148703,0.355232,0
0.225208,0.508278,-0.514339,0.661324,0.225208,0.176677,0.148703,0.253201,-0.131815,-1.073202,0.301713,0.355232,0
0.301713,0.355232,-0.463336,1.554096,0.327214,0.253201,0.327214,0.329724,0.199706,-0.741602,0.327214,0.15117,0
0.0977,0.533786,-0.463336,-0.741602,0.327214,0.355232,0.174205,0.15117,0.633234,0.457263,0.301713,0.125662,0
-0.412333,0.304216,-0.233821,-0.894648,0.123201,0.15117,0.0977,0.100154,0.607732,1.681634,0.199706,0.125662,0
0.556729,0.15117,-0.310326,-0.001877,0.021195,0.074646,-0.05531,0.074646,0.276211,2.395851,-0.029808,0.278708,0
0.301713,-0.205939,-1.024372,0.559294,-0.05531,0.049139,-0.05531,0.023631,0.352716,1.783665,0.148703,0.278708,0
0.327214,-0.410001,-0.412333,0.023631,0.046696,0.049139,0.021195,0.227693,0.174205,0.202185,0.046696,-0.027385,0
0.301713,-0.256954,0.327214,-0.0784,0.123201,-0.027385,0.174205,0.253201,-0.157317,-0.103908,0.276211,0.15117,0
0.123201,0.100154,0.607732,0.227693,0.174205,0.15117,0.25071,0.125662,-0.284825,-0.052892,0.199706,0.304216,0
0.072198,0.227693,1.34728,0.763355,0.25071,0.125662,0.199706,0.074646,0.480224,-0.256954,0.174205,0.253201,0
0.123201,0.329724,1.270775,0.406247,0.199706,0.253201,0.123201,0.253201,1.245273,-0.716094,0.225208,0.202185,0
0.123201,0.508278,0.811746,-0.129416,0.25071,0.227693,-0.004307,0.355232,0.123201,-0.358985,0.148703,0.176677,0
0.123201,0.406247,-0.412333,-0.0784,0.174205,0.227693,0.0977,0.049139,-0.539841,-0.333478,0.174205,0.253201,0
-0.259323,-0.690586,-0.157317,0.202185,0.225208,0.227693,0.403719,0.176677,-0.99887,-0.180431,0.225208,0.100154,0
0.148703,-0.614063,-1.330392,-0.180431,0.072198,0.100154,0.276211,0.100154,0.352716,0.049139,0.123201,0.074646,1
0.25071,0.15117,-1.228385,0.049139,-0.004307,0.023631,-0.080812,0.15117,0.88825,-0.461016,0.225208,0.049139,1
0.046696,0.533786,0.072198,0.049139,0.021195,0.023631,0.072198,0.15117,0.199706,-0.30797,0.0977,-0.027385,0
0.301713,0.559294,1.015759,0.559294,0.072198,0.023631,0.123201,0.304216,-0.233821,0.559294,-0.05531,-0.027385,0
0.148703,-0.0784,0.658736,0.049139,0.174205,0.176677,0.199706,-0.001877,-0.335828,0.610309,-0.029808,0.125662,0
-0.029808,-0.052892,0.301713,0.049139,0.301713,0.278708,0.301713,0.227693,-0.05531,0.253201,0.199706,0.202185,0
0.072198,0.71234,0.199706,0.227693,0.276211,0.15117,0.327214,0.457263,0.480224,-0.052892,0.225208,0.176677,0
-0.004307,0.431755,-0.05531,-0.256954,0.225208,0.227693,0.123201,0.202185,0.327214,-0.920156,0.25071,0.380739,0
0.046696,-0.282462,0.123201,-0.154923,0.199706,0.355232,0.199706,0.253201,0.429221,0.125662,0.25071,0.329724,1
0.174205,-0.512032,0.0977,0.304216,0.072198,0.15117,0.0977,0.049139,0.072198,1.350034,0.327214,0.355232,0
0.429221,0.074646,-0.386831,0.304216,0.021195,0.049139,0.123201,0.533786,0.225208,1.783665,0.123201,-0.027385,0
0.403719,0.48277,0.735241,0.71234,0.021195,0.023631,0.225208,0.125662,0.225208,0.610309,0.046696,-0.103908,0
0.174205,0.635817,-0.335828,0.253201,0.072198,-0.027385,0.225208,-0.027385,0.123201,-0.001877,-0.004307,-0.052892,0
0.072198,0.253201,1.092263,0.125662,0.072198,-0.027385,0.0977,-0.001877,-0.131815,0.049139,-0.05531,0.023631,0
0.072198,0.202185,1.34728,0.100154,0.174205,0.15117,0.174205,0.049139,0.378218,-0.154923,0.199706,0.227693,0
0.225208,0.049139,0.582231,-0.205939,0.352716,0.253201,0.301713,-0.052892,0.352716,-0.614063,0.148703,0.176677,1
0.0977,0.457263,0.225208,-0.027385,0.225208,0.253201,0.327214,0.457263,-0.004307,0.278708,0.174205,0.176677,0
0.123201,0.278708,0.021195,0.253201,0.301713,0.304216,0.174205,0.457263,0.0977,-0.231447,0.276211,0.227693,0
0.123201,-0.410001,-0.718353,0.125662,0.123201,0.278708,0.148703,-0.001877,0.072198,0.023631,0.276211,0.176677,1
0.123201,-0.971171,0.046696,0.253201,-0.004307,0.125662,0.123201,0.023631,0.276211,1.069448,0.352716,0.125662,0
0.021195,-0.052892,-0.335828,0.15117,-0.004307,0.023631,0.123201,0.202185,0.0977,-0.410001,0.301713,0.023631,1
-0.004307,0.71234,-0.463336,-0.461016,-0.004307,0.049139,0.123201,0.176677,0.021195,-0.53754,0.123201,0.15117,0
-0.004307,0.125662,0.0977,0.508278,-0.029808,0.100154,-0.029808,0.023631,-0.004307,0.661324,-0.182818,0.125662,0
0.021195,-0.614063,-0.029808,0.48277,0.046696,0.125662,-0.05531,0.023631,0.327214,0.508278,-0.259323,0.023631,0
0.276211,0.661324,0.429221,-0.0784,0.199706,0.074646,0.021195,0.023631,0.378218,0.176677,-0.004307,-0.001877,0
0.123201,0.916402,0.480224,-0.410001,0.301713,0.15117,0.0977,0.100154,-0.029808,-0.001877,0.276211,0.355232,0
0.199706,0.074646,0.0977,0.15117,0.301713,0.253201,0.276211,0.304216,0.072198,0.176677,0.199706,0.380739,0
0.174205,-0.512032,-0.794857,0.508278,0.25071,0.15117,0.199706,0.278708,0.199706,0.023631,0.327214,0.253201,1
0.148703,0.48277,-0.463336,0.049139,0.123201,0.253201,0.25071,0.253201,0.454723,0.023631,0.199706,0.049139,0
0.046696,0.661324,0.88825,-0.358985,0.123201,0.15117,0.174205,0.202185,0.225208,-0.843633,0.174205,0.15117,0
0.684237,0.48277,0.939254,0.508278,0.199706,0.100154,0.225208,0.15117,0.174205,0.355232,0.0977,-0.001877,0
0.811746,0.788863,0.276211,0.125662,0.046696,0.176677,0.199706,0.48277,-0.004307,0.559294,0.123201,-0.001877,0
0.403719,0.763355,0.327214,0.380739,0.046696,-0.027385,0.148703,0.202185,0.046696,0.380739,0.021195,0.074646,0
-0.157317,0.049139,0.505726,0.610309,0.123201,-0.052892,0.123201,-0.154923,0.25071,0.865386,0.072198,0.176677,0
0.072198,-0.384493,0.25071,0.176677,0.123201,0.100154,0.0977,-0.052892,-0.896864,0.023631,0.072198,0.227693,0
-0.05531,-0.486524,0.454723,-0.563047,0.225208,0.253201,0.0977,0.049139,0.123201,-0.461016,0.174205,0.125662,1
0.25071,-0.30797,-0.565343,-0.103908,0.199706,0.253201,0.0977,0.304216,0.429221,-0.205939,0.174205,-0.001877,1
0.0977,-0.103908,-0.284825,0.559294,0.174205,0.15117,0.123201,0.125662,0.531228,0.15117,0.148703,0.125662,1
0.123201,0.023631,-0.157317,0.049139,0.0977,0.253201,0.174205,0.329724,0.0977,0.533786,0.046696,0.023631,0
-0.080812,0.304216,0.531228,0.023631,0.174205,0.253201,0.148703,0.074646,0.0977,0.635817,-0.004307,0.049139,0
-0.004307,0.329724,-0.284825,-0.435509,0.148703,0.049139,0.148703,-0.0784,0.378218,0.457263,-0.080812,-0.001877,0
0.123201,0.253201,2.239837,0.431755,0.148703,-0.001877,0.123201,0.100154,0.633234,0.15117,-0.004307,0.15117,0
0.148703,0.457263,2.035824,0.406247,-0.004307,0.049139,0.021195,0.227693,0.225208,0.355232,0.123201,0.074646,0
0.174205,0.763355,-0.386831,0.635817,0.0977,0.049139,0.046696,0.049139,-0.05531,0.559294,0.199706,0.049139,0
0.327214,0.380739,-1.330392,0.176677,0.123201,0.049139,0.225208,0.023631,0.021195,0.100154,0.174205,0.227693,0
0.148703,-0.256954,-0.973369,0.253201,0.225208,0.227693,0.301713,0.253201,-0.004307,-1.175233,0.352716,0.457263,1
0.327214,-1.09871,-0.514339,-0.30797,0.301713,0.202185,0.276211,0.176677,-0.131815,-1.32828,0.225208,0.100154,1
0.990257,-0.486524,0.760742,-0.0784,0.276211,0.15117,0.225208,0.304216,0.021195,0.71234,0.148703,0.049139,0
0.25071,0.661324,0.199706,0.049139,0.225208,0.329724,0.148703,0.380739,0.403719,0.967417,0.327214,0.202185,0
0.021195,0.584801,-0.463336,0.304216,0.123201,0.406247,0.072198,0.278708,0.199706,0.635817,0.148703,0.074646,0
-0.080812,0.278708,0.225208,0.049139,0.0977,0.023631,0.352716,0.100154,0.174205,0.176677,0.0977,-0.001877,0
-0.20832,0.355232,0.556729,0.227693,0.072198,-0.0784,0.174205,0.023631,-0.004307,-0.894648,-0.004307,0.100154,0
-0.157317,0.457263,0.837247,0.431755,-0.029808,-0.027385,0.021195,-0.052892,-0.029808,0.049139,0.021195,0.15117,0
-0.233821,0.023631,0.327214,-0.282462,-0.029808,0.100154,-0.080812,-0.0784,0.352716,0.865386,-0.080812,0.049139,0
0.072198,0.227693,0.148703,-0.027385,0.174205,0.15117,-0.004307,0.023631,0.301713,0.71234,0.225208,0.227693,0
0.378218,0.329724,-0.080812,0.278708,0.301713,0.125662,0.072198,0.100154,-0.106313,0.049139,0.225208,0.227693,0
0.199706,0.202185,0.225208,0.431755,0.174205,0.202185,0.072198,0.074646,0.174205,0.380739,0.25071,0.253201,0
0.072198,-0.129416,0.658736,0.227693,0.25071,0.355232,0.199706,0.176677,-0.029808,0.176677,0.123201,0.176677,0
0.199706,-0.180431,0.939254,0.533786,0.199706,0.253201,0.25071,0.176677,0.199706,-0.052892,0.276211,0.15117,1
0.327214,-0.282462,0.046696,0.457263,0.0977,0.15117,0.25071,0.278708,0.072198,0.355232,0.225208,-0.001877,0
0.225208,0.202185,0.0977,-0.461016,0.0977,0.176677,0.0977,0.202185,0.225208,0.15117,0.148703,0.049139,1
-0.131815,0.457263,-0.20832,-0.384493,0.148703,0.100154,0.046696,0.176677,0.046696,-0.231447,0.174205,0.329724,0
0.556729,0.15117,-0.310326,0.202185,0.021195,0.049139,0.148703,0.227693,-0.029808,-0.180431,0.021195,0.329724,1
0.556729,-0.410001,-0.437835,0.380739,-0.004307,0.023631,0.174205,-0.027385,0.327214,0.074646,-0.004307,-0.052892,1
-0.05531,-0.154923,0.123201,0.074646,0.0977,0.049139,0.225208,0.023631,0.454723,-0.052892,0.148703,0.100154,1
-0.182818,0.15117,-0.080812,0.508278,0.199706,0.278708,0.174205,0.253201,-0.05531,-0.052892,0.25071,0.176677,0
-0.080812,0.508278,0.658736,0.610309,0.225208,0.304216,0.0977,0.457263,-0.182818,-0.231447,0.174205,0.049139,0
0.276211,0.584801,-0.004307,-0.461016,0.25071,0.176677,0.174205,0.406247,0.25071,-0.001877,0.021195,0.100154,0
0.0977,0.176677,-0.259323,-0.486524,0.276211,0.253201,0.148703,-0.0784,-0.080812,0.661324,0.123201,0.202185,0
0.276211,0.253201,-0.004307,0.278708,0.225208,0.278708,0.148703,-0.001877,-0.335828,0.992925,0.199706,0.355232,0
0.148703,0.278708,0.633234,0.559294,0.174205,0.125662,0.199706,0.100154,0.735241,1.171479,0.199706,0.15117,0
0.021195,0.049139,0.531228,0.15117,0.072198,-0.001877,0.072198,0.100154,0.531228,-0.358985,0.225208,0.380739,0
-0.080812,-0.665078,0.556729,0.406247,-0.080812,-0.052892,0.072198,-0.001877,0.046696,-1.455818,0.123201,0.202185,1
-0.080812,-0.384493,-0.259323,0.253201,-0.05531,0.023631,-0.004307,-0.0784,-0.284825,-0.256954,-0.004307,-0.052892,0
-0.05531,0.049139,-0.36133,0.355232,0.148703,0.15117,0.021195,0.380739,0.225208,0.71234,0.0977,-0.205939,0
-0.131815,0.355232,0.174205,-0.027385,0.276211,0.176677,0.25071,0.380739,0.403719,0.763355,0.25071,0.125662,0
-0.182818,0.380739,0.352716,0.100154,0.199706,0.227693,0.327214,0.074646,-0.029808,0.533786,0.123201,0.202185,0
-0.157317,0.533786,0.225208,-0.665078,0.225208,0.227693,0.174205,0.049139,-0.080812,0.100154,0.301713,0.304216,0
0.021195,0.406247,0.684237,0.074646,0.301713,0.329724,0.174205,0.125662,0.225208,0.100154,0.327214,0.176677,0
0.582231,0.431755,0.531228,0.559294,0.148703,0.227693,0.327214,0.049139,-0.565343,0.329724,0.123201,0.074646,0
0.582231,0.559294,-0.029808,0.431755,0.021195,0.074646,0.352716,0.100154,1.525791,-0.129416,-0.004307,0.049139,1
0.556729,0.15117,0.046696,0.15117,0.072198,-0.001877,0.174205,0.329724,0.913752,-0.103908,0.072198,0.100154,1
0.531228,-0.231447,0.429221,0.125662,0.0977,0.023631,-0.080812,0.202185,-0.157317,0.457263,-0.004307,0.049139,0
0.072198,-0.716094,0.046696,-0.103908,-0.004307,0.100154,-0.157317,-0.027385,-0.896864,0.253201,0.046696,0.15117,0
-0.106313,-0.486524,-0.182818,0.48277,0.123201,0.125662,-0.080812,0.049139,-0.233821,0.355232,0.0977,0.100154,0
-0.20832,0.508278,-0.131815,0.074646,0.148703,0.202185,0.148703,0.278708,-0.131815,-0.180431,0.352716,0.176677,0
-0.004307,-0.358985,-0.386831,-0.588555,0.174205,0.253201,0.225208,0.329724,-0.157317,-0.052892,0.25071,0.202185,0
0.225208,0.227693,0.123201,0.023631,0.327214,0.329724,0.301713,0.227693,0.429221,0.253201,0.276211,0.227693,0
0.0977,0.023631,-0.029808,0.661324,0.225208,0.202185,0.25071,0.202185,0.760742,-0.052892,0.174205,0.100154,1
0.148703,0.304216,1.19427,0.304216,0.046696,0.023631,0.199706,0.202185,0.327214,-0.512032,0.123201,0.049139,0
0.276211,0.763355,0.25071,0.610309,0.225208,0.023631,0.123201,0.023631,-0.233821,0.202185,0.072198,0.253201,0
0.25071,0.788863,0.0977,0.049139,0.072198,0.049139,0.021195,0.023631,-0.106313,0.15117,-0.004307,0.253201,0
0.199706,0.023631,0.25071,0.074646,-0.029808,0.100154,0.072198,0.100154,0.072198,-0.358985,0.046696,-0.027385,1
0.0977,0.15117,0.174205,0.227693,0.148703,0.074646,0.0977,0.15117,0.148703,0.508278,0.199706,0.049139,0
0.021195,0.380739,-0.259323,0.176677,0.072198,0.023631,0.148703,0.100154,0.582231,0.686832,0.123201,0.125662,0
0.123201,0.457263,-0.259323,-0.410001,0.276211,0.049139,0.225208,0.15117,0.607732,0.533786,0.225208,0.227693,0
0.378218,0.380739,-0.004307,-0.205939,0.199706,0.227693,0.072198,0.125662,0.378218,0.380739,0.148703,0.176677,0
0.199706,-0.282462,-0.106313,0.508278,0.276211,0.329724,0.0977,0.253201,-0.029808,0.304216,0.225208,0.100154,0
-0.157317,-0.461016,-0.310326,0.71234,0.225208,0.202185,0.148703,0.304216,0.225208,0.559294,0.072198,0.049139,0
-0.182818,-0.052892,0.913752,0.48277,0.199706,0.049139,0.301713,0.176677,0.454723,0.71234,0.046696,0.023631,0
0.199706,0.049139,0.454723,-0.256954,0.021195,0.15117,0.123201,-0.052892,-0.284825,-0.843633,-0.004307,0.15117,1
0.25071,-0.129416,1.474788,-0.129416,0.021195,0.15117,0.174205,0.15117,-0.259323,-1.379295,0.0977,0.125662,1
0.123201,0.253201,0.556729,0.763355,0.072198,0.100154,0.123201,0.100154,-0.565343,-0.665078,0.199706,0.176677,0
-0.131815,0.584801,-0.233821,0.049139,0.0977,0.049139,-0.05531,0.125662,-0.386831,0.380739,0.174205,0.15117,0
0.0977,0.278708,-0.590844,-0.30797,0.123201,0.074646,0.021195,0.253201,-0.05531,0.967417,0.225208,0.176677,0
0.301713,0.125662,-0.590844,-0.027385,0.148703,0.227693,0.225208,0.533786,0.199706,1.018433,0.276211,0.100154,0
0.199706,0.074646,-0.565343,0.533786,0.276211,0.329724,0.25071,0.074646,0.454723,0.71234,0.174205,0.227693,0
0.225208,0.100154,-0.080812,0.278708,0.199706,0.202185,0.225208,-0.052892,0.709739,0.406247,0.021195,0.125662,1
-0.131815,0.125662,-0.029808,0.355232,0.072198,0.253201,0.225208,0.202185,0.225208,0.278708,0.199706,0.253201,0
-0.157317,0.227693,1.245273,-0.282462,0.225208,0.227693,0.174205,0.023631,0.225208,-0.30797,0.174205,0.202185,0
-0.004307,0.100154,0.0977,-0.001877,0.276211,-0.001877,0.0977,0.023631,0.454723,-0.435509,0.072198,-0.027385,0
0.148703,0.227693,-0.845861,0.253201,0.072198,-0.001877,0.225208,0.074646,0.378218,-0.333478,-0.080812,-0.103908,0
0.276211,0.253201,1.168768,0.635817,-0.029808,0.202185,-0.029808,0.074646,0.199706,-0.231447,-0.080812,-0.027385,1
0.046696,-0.027385,1.219772,-0.027385,0.046696,0.100154,-0.106313,0.023631,-0.233821,0.049139,0.072198,0.100154,0
0.327214,-0.052892,0.582231,-0.358985,0.123201,0.023631,-0.004307,0.15117,-0.157317,-0.154923,0.123201,0.15117,0
0.352716,-0.384493,0.709739,0.559294,0.123201,0.074646,0.199706,0.278708,0.199706,0.304216,0.174205,0.253201,0
0.072198,-0.945664,-0.284825,0.074646,0.225208,0.227693,0.225208,0.329724,0.174205,0.48277,0.174205,0.278708,0
0.378218,0.278708,-0.794857,-0.920156,0.301713,0.253201,0.25071,0.227693,0.046696,-0.027385,0.225208,0.329724,1
0.327214,1.043941,-0.743854,0.457263,0.301713,0.176677,0.199706,0.227693,-0.131815,0.610309,0.148703,0.227693,0
-0.05531,0.839879,-0.259323,0.559294,0.0977,0.176677,0.199706,0.125662,-0.004307,1.018433,0.199706,0.125662,0
-0.233821,0.431755,-0.157317,0.737848,0.072198,0.15117,0.301713,0.125662,0.174205,0.406247,0.123201,0.15117,0
-0.233821,-0.103908,0.556729,0.686832,0.0977,0.074646,0.174205,0.074646,-0.310326,-1.09871,0.0977,0.125662,0
-0.233821,-0.486524,0.276211,0.176677,0.021195,-0.052892,-0.029808,0.125662,1.245273,-0.86914,0.123201,0.15117,1
0.199706,0.125662,0.301713,-0.129416,0.046696,-0.001877,0.021195,0.023631,0.531228,0.916402,0.123201,-0.052892,0
0.0977,0.125662,0.658736,-0.027385,0.199706,0.176677,0.148703,0.15117,-0.514339,0.890894,0.25071,0.125662,0
0.301713,-0.027385,-0.20832,-0.0784,0.25071,0.355232,0.25071,0.253201,-0.20832,1.196987,0.174205,0.227693,0
0.25071,0.304216,0.123201,0.406247,0.174205,0.202185,0.25071,0.278708,0.123201,-1.32828,0.148703,0.355232,0
0.0977,0.406247,0.429221,0.125662,0.301713,0.15117,0.276211,0.329724,0.123201,-0.358985,0.199706,0.380739,0
0.0977,0.304216,0.276211,0.049139,0.25071,0.227693,0.25071,0.15117,0.0977,0.94191,0.148703,0.125662,0
0.072198,0.278708,0.148703,0.329724,0.199706,0.176677,0.25071,0.023631,-0.029808,0.839879,0.174205,-0.103908,0
0.123201,0.176677,-0.106313,0.329724,0.174205,0.15117,0.225208,0.304216,0.0977,0.508278,0.123201,-0.052892,0
0.225208,-0.001877,-0.463336,-0.0784,-0.004307,0.049139,0.174205,0.635817,0.301713,-0.256954,-0.05531,-0.052892,1
0.276211,-0.205939,-0.131815,0.125662,-0.05531,-0.129416,0.148703,0.15117,0.556729,-0.001877,-0.05531,0.100154,1
0.123201,-0.282462,0.378218,-0.231447,-0.029808,0.074646,-0.05531,-0.180431,0.0977,-0.512032,-0.05531,0.049139,1
0.072198,-0.333478,0.990257,0.176677,0.148703,0.304216,0.021195,-0.052892,0.123201,-0.435509,0.072198,0.100154,1
-0.080812,0.253201,0.148703,0.278708,0.199706,0.176677,0.25071,0.202185,0.148703,0.533786,0.199706,0.176677,0
0.199706,1.069448,0.072198,0.15117,0.225208,0.227693,0.225208,0.049139,0.199706,0.686832,0.199706,0.15117,0
0.352716,0.380739,-0.20832,0.227693,0.352716,0.253201,0.25071,0.253201,-0.131815,0.48277,0.276211,0.253201,0
0.046696,-0.435509,0.531228,0.049139,0.301713,0.202185,0.199706,0.227693,0.276211,0.049139,0.199706,0.304216,1
0.301713,-0.333478,1.219772,0.074646,0.123201,0.074646,0.225208,0.125662,0.225208,-0.129416,0.301713,0.253201,1
0.148703,-0.333478,-0.029808,0.380739,0.123201,0.227693,0.174205,-0.052892,-0.106313,-0.052892,0.021195,0.049139,0
-0.05531,0.431755,-0.080812,0.355232,0.123201,0.074646,0.046696,0.15117,0.25071,0.125662,-0.029808,0.049139,0
-0.029808,0.610309,0.123201,-0.435509,-0.004307,-0.052892,0.046696,0.15117,0.352716,-0.410001,-0.029808,-0.129416,0
0.148703,0.431755,-0.029808,0.431755,-0.05531,-0.027385,-0.05531,-0.052892,0.148703,-0.588555,0.123201,-0.027385,0
0.301713,0.890894,0.199706,0.023631,0.148703,0.049139,0.021195,-0.052892,0.021195,0.355232,0.123201,0.100154,0
0.046696,0.610309,-0.310326,0.125662,0.225208,0.176677,0.021195,0.049139,-0.463336,0.737848,0.174205,0.100154,0
0.199706,0.406247,-0.310326,-0.154923,0.25071,0.176677,0.0977,0.15117,0.25071,0.71234,0.148703,0.15117,0
-0.131815,-0.052892,-0.947867,0.15117,0.301713,0.253201,0.225208,0.125662,0.199706,0.94191,0.276211,0.380739,0
-0.233821,-0.614063,0.658736,0.661324,0.199706,0.227693,0.352716,0.125662,-0.029808,0.253201,0.123201,0.355232,0
0.0977,-0.486524,-0.05531,-0.103908,0.148703,0.125662,0.174205,0.15117,0.301713,-0.180431,0.0977,-0.027385,1
0.199706,-0.052892,1.704303,-0.435509,-0.004307,0.074646,-0.182818,0.380739,0.225208,-0.639571,0.0977,0.049139,1
0.25071,0.253201,0.352716,-0.486524,0.072198,0.15117,0.123201,0.125662,-0.106313,-0.333478,0.072198,0.023631,0
0.148703,0.355232,-0.080812,0.431755,0.021195,0.074646,0.174205,0.049139,0.225208,0.355232,0.148703,0.125662,0
0.276211,0.508278,-0.335828,0.584801,0.072198,0.049139,0.0977,0.074646,0.607732,0.355232,0.276211,0.176677,0
0.403719,-0.256954,0.403719,0.227693,0.123201,0.049139,0.123201,0.074646,0.148703,0.763355,0.276211,0.202185,0
